user|date|srcLoc(lat,long)|destLoc(lat,long)|distInKms
79698a26be90af81cd7fa307967bba4971|120107|69.1823,34.5108|69.1881,34.8551|38.29
79698a26be90af81cd7fa307967bba4971|120110|69.1823,34.5108|69.1533,34.8442|37.17
796a07d3fe0b6eeeffd9716411ebe87c26|120106|69.771,34.5967|69.3296,34.5098|41.56
796a07d3fe0b6eeeffd9716411ebe87c26|120108|69.771,34.5967|69.3925,34.5689|34.79
796a07d3fe0b6eeeffd9716411ebe87c26|120109|69.771,34.5967|69.3296,34.5098|41.56
796a07d3fe0b6eeeffd9716411ebe87c26|120110|69.771,34.5967|69.3632,34.5531|37.65
796a07d3fe0b6eeeffd9716411ebe87c26|120111|69.771,34.5967|69.3296,34.5098|41.56
796adbfcbb8c597263ef3c71857c7cc432|120111|69.1679,34.9048|69.3291,34.518|45.46
796ae48814a4140c09527e264abec9c364|120108|69.1391,34.546|69.4727,35.2762|86.71
796bd72acc3bc19468813a7a55dbcc7f64|120105|69.1539,33.7558|69.0163,34.0081|30.8
796bd72acc3bc19468813a7a55dbcc7f64|120107|69.1539,33.7558|69.1622,34.4363|75.67
796bd72acc3bc19468813a7a55dbcc7f64|120108|69.1539,33.7558|69.1245,34.4093|72.72
796bd72acc3bc19468813a7a55dbcc7f64|120109|69.1539,33.7558|69.1905,34.5234|85.42
796be250e139db0de57a7d662bbc11c202|120105|69.3288,35.0472|69.1655,34.5836|53.66
796c09cdff35000d1c795643800c2df260|120105|69.2589,34.5642|69.5735,34.5047|29.57
796c09cdff35000d1c795643800c2df260|120106|69.2589,34.5642|69.5735,34.5047|29.57
796c09cdff35000d1c795643800c2df260|120107|69.2589,34.5642|69.5735,34.5047|29.57
796c09cdff35000d1c795643800c2df260|120108|69.2589,34.5642|69.5735,34.5047|29.57
796d169a674467bbbb237a9b615b1df6d3|120105|69.3111,34.542|69.5184,33.7834|86.48
796d169a674467bbbb237a9b615b1df6d3|120106|69.3111,34.542|69.3537,33.6852|95.35
796dd739dbca771c577cc99808e4497138|120105|69.0163,34.0081|69.2396,34.5057|59.01
796dd739dbca771c577cc99808e4497138|120107|69.0163,34.0081|69.1823,34.5108|57.94
796dd739dbca771c577cc99808e4497138|120108|69.0163,34.0081|69.2396,34.5057|59.01
796dd739dbca771c577cc99808e4497138|120109|69.0163,34.0081|69.2396,34.5057|59.01
796dd739dbca771c577cc99808e4497138|120110|69.0163,34.0081|69.2396,34.5057|59.01
796df8fd60317d657a63182cbcc15fce24|120105|69.1173,34.5725|69.1717,35.0163|49.6
796df8fd60317d657a63182cbcc15fce24|120106|69.1173,34.5725|69.1757,35.0289|51.03
796e05c1210cd69c41d311eff7cc1bc568|120105|69.3238,35.1029|69.1452,34.5784|60.56
796e05c1210cd69c41d311eff7cc1bc568|120107|69.3238,35.1029|69.1452,34.5784|60.56
796e05c1210cd69c41d311eff7cc1bc568|120108|69.3238,35.1029|69.1251,34.5952|59.29
796e05c1210cd69c41d311eff7cc1bc568|120109|69.3238,35.1029|69.1343,34.5946|59.11
796e05c1210cd69c41d311eff7cc1bc568|120110|69.3238,35.1029|69.1452,34.5784|60.56
796e5677f08bb8ec07e7ef507dddc3dcaa|120110|69.1769,34.5506|69.1414,34.775|25.16
796e6493995cdb5d4d0ba5afd09705498a|120105|70.2083,34.6705|69.3555,34.533|79.54
796e6493995cdb5d4d0ba5afd09705498a|120108|70.2083,34.6705|69.3555,34.533|79.54
796e6493995cdb5d4d0ba5afd09705498a|120109|70.2083,34.6705|69.3555,34.533|79.54
796e6493995cdb5d4d0ba5afd09705498a|120110|70.2083,34.6705|69.3599,34.5462|78.87
796e77f92c5f21d2cf2e7bbd27d89af6f4|120106|69.1071,34.5133|68.5873,34.118|64.89
796e77f92c5f21d2cf2e7bbd27d89af6f4|120107|69.1071,34.5133|68.5873,34.118|64.89
796e77f92c5f21d2cf2e7bbd27d89af6f4|120108|69.1071,34.5133|68.5873,34.118|64.89
796e77f92c5f21d2cf2e7bbd27d89af6f4|120111|69.1071,34.5133|68.8194,34.1512|48.16
796f1068d925be58eda4d90eb5249098eb|120107|70.0398,34.5031|69.3925,34.5689|59.74
796f1068d925be58eda4d90eb5249098eb|120108|70.0398,34.5031|69.3925,34.5689|59.74
796f1068d925be58eda4d90eb5249098eb|120109|70.0398,34.5031|69.3925,34.5689|59.74
796f515def98bdb05dd6e58f522077727e|120106|69.3175,34.5153|69.5735,34.5047|23.49
796ff61833a157ad4d974da77bd8cfaac7|120107|69.1669,34.5358|69.2846,34.9451|46.77
7970eabca4383ce1f9d70a461e298df526|120105|69.2589,34.5642|68.9128,33.9417|76.18
7970eabca4383ce1f9d70a461e298df526|120106|69.2589,34.5642|68.9128,33.9417|76.18
7970eabca4383ce1f9d70a461e298df526|120107|69.2589,34.5642|68.9128,33.9417|76.18
79714c2731fddce7b87936af30e76d3cdb|120105|69.0791,34.5252|68.6608,33.9895|70.9
79714c2731fddce7b87936af30e76d3cdb|120106|69.0791,34.5252|68.6608,33.9895|70.9
79714c2731fddce7b87936af30e76d3cdb|120107|69.0791,34.5252|68.6608,33.9895|70.9
79714c2731fddce7b87936af30e76d3cdb|120109|69.0791,34.5252|68.6608,33.9895|70.9
79714c2731fddce7b87936af30e76d3cdb|120110|69.0791,34.5252|68.6608,33.9895|70.9
7971b2d6aaaa72b6586786255c8da5a12c|120106|69.1992,34.5092|70.1978,34.2372|96.51
7971b2d6aaaa72b6586786255c8da5a12c|120107|69.1992,34.5092|70.1978,34.2372|96.51
7971b2d6aaaa72b6586786255c8da5a12c|120108|69.1992,34.5092|70.1978,34.2372|96.51
7971b2d6aaaa72b6586786255c8da5a12c|120109|69.1992,34.5092|70.1978,34.2372|96.51
7971b2d6aaaa72b6586786255c8da5a12c|120110|69.1992,34.5092|70.1978,34.2372|96.51
7972071db46ff42f902aa857d4910a1c12|120105|68.9286,34.5557|69.141,34.4792|21.24
7972071db46ff42f902aa857d4910a1c12|120106|68.9286,34.5557|69.1377,34.4883|20.57
7972071db46ff42f902aa857d4910a1c12|120108|68.9286,34.5557|69.141,34.4792|21.24
7972071db46ff42f902aa857d4910a1c12|120109|68.9286,34.5557|69.1549,34.4792|22.41
7972071db46ff42f902aa857d4910a1c12|120111|68.9286,34.5557|69.1377,34.4883|20.57
79723b3fe8db7839c67d4b76875777ca13|120105|69.049,33.9495|69.2396,34.5057|64.28
79723b3fe8db7839c67d4b76875777ca13|120106|69.049,33.9495|69.2334,34.5004|63.56
79723b3fe8db7839c67d4b76875777ca13|120107|69.049,33.9495|69.2396,34.5057|64.28
79723b3fe8db7839c67d4b76875777ca13|120109|69.049,33.9495|69.2396,34.5057|64.28
79723b3fe8db7839c67d4b76875777ca13|120110|69.049,33.9495|69.1926,34.5148|64.23
79723b3fe8db7839c67d4b76875777ca13|120111|69.049,33.9495|69.2262,34.5098|64.4
7972a333a16a9f78623f91efa45db35939|120105|69.1378,34.5033|68.9286,34.5557|20.03
7972a333a16a9f78623f91efa45db35939|120108|69.1378,34.5033|68.9286,34.5557|20.03
7972a74a74654295b867469b637e7d370d|120110|69.1797,34.584|69.1717,35.0163|48.08
7972ac8a5d21cdb1704a4654ba9947f63e|120107|69.3925,34.5689|69.1368,34.5563|23.46
7972ac8a5d21cdb1704a4654ba9947f63e|120110|69.3925,34.5689|69.1784,34.532|20.03
797344f5250ef778165dc04eb748944ab5|120107|69.2954,35.0706|69.0865,34.5876|56.99
797344f5250ef778165dc04eb748944ab5|120108|69.2954,35.0706|69.1611,34.5679|57.23
797344f5250ef778165dc04eb748944ab5|120110|69.2954,35.0706|69.0865,34.5876|56.99
797344f5250ef778165dc04eb748944ab5|120111|69.2954,35.0706|69.0865,34.5876|56.99
7973655d4c32aa3bb620f4b9a39d51e314|120105|69.1549,34.4792|69.5991,34.9697|67.99
7973655d4c32aa3bb620f4b9a39d51e314|120107|69.1549,34.4792|69.5991,34.9697|67.99
7973693c6c4123057211734541d873ef02|120108|69.3238,35.1029|69.1251,34.5952|59.29
7973693c6c4123057211734541d873ef02|120109|69.3238,35.1029|69.1251,34.5952|59.29
7973693c6c4123057211734541d873ef02|120110|69.3238,35.1029|69.1343,34.5946|59.11
7973693c6c4123057211734541d873ef02|120111|69.3238,35.1029|69.1251,34.5952|59.29
79739a1717b57c2345ef2cc8461e686079|120105|69.1769,34.5506|69.1327,35.0549|56.22
7973a903037428033b4ee1d9e425b5da2b|120105|69.0791,34.5252|69.2954,35.0706|63.78
7973a903037428033b4ee1d9e425b5da2b|120107|69.0791,34.5252|69.2954,35.0706|63.78
7973a903037428033b4ee1d9e425b5da2b|120108|69.0791,34.5252|69.2954,35.0706|63.78
7973aab952d0fbcc31d49e6737e3f71d6a|120106|69.1611,34.5679|69.3238,35.1029|61.31
7975245156e098cd82192fd722738126f0|120105|69.6481,34.8526|69.1822,34.5613|53.51
7975245156e098cd82192fd722738126f0|120106|69.6481,34.8526|69.771,34.5967|30.59
7975245156e098cd82192fd722738126f0|120108|69.6481,34.8526|69.574,34.5073|38.99
7975245156e098cd82192fd722738126f0|120109|69.6481,34.8526|69.5879,34.5689|32.02
7975245156e098cd82192fd722738126f0|120110|69.6481,34.8526|69.1769,34.5506|54.62
7975f53b1f647462eaed38cb67e06defda|120105|69.2954,35.0706|69.146,34.5031|64.56
7975f53b1f647462eaed38cb67e06defda|120106|69.2954,35.0706|69.146,34.5031|64.56
7975f53b1f647462eaed38cb67e06defda|120107|69.2954,35.0706|69.146,34.5031|64.56
7975f53b1f647462eaed38cb67e06defda|120109|69.2954,35.0706|69.1525,34.5102|63.67
7976c7b96777d9f7e5765b957516694815|120105|69.1264,34.5581|69.1144,34.749|21.26
7976c7b96777d9f7e5765b957516694815|120109|69.1264,34.5581|69.1144,34.749|21.26
797798eccd69bc9e6c1c98a63bba49f42d|120107|68.9286,34.5557|69.1882,34.534|23.9
797798eccd69bc9e6c1c98a63bba49f42d|120109|68.9286,34.5557|69.1882,34.534|23.9
7977a24b44c81b56238611c7140f76d6a4|120109|69.277,35.1209|69.1437,34.5716|62.28
7977a24b44c81b56238611c7140f76d6a4|120110|69.277,35.1209|69.1437,34.5716|62.28
7978ab4af84c6eebb14dd3e1a923578ed6|120105|69.1784,34.532|68.7639,34.4634|38.74
7979115cd7f84bfce5b395a60479e3b0ed|120105|69.2149,34.5296|70.2083,34.6705|92.26
7979115cd7f84bfce5b395a60479e3b0ed|120108|69.2149,34.5296|70.0398,34.5031|75.64
79793a6161905c67244973d9f2ff06fb92|120105|69.1655,34.5836|69.6216,35.0347|65.19
79793a6161905c67244973d9f2ff06fb92|120106|69.1655,34.5836|69.6216,35.0347|65.19
79793a6161905c67244973d9f2ff06fb92|120107|69.1655,34.5836|69.3109,34.9914|47.25
7979ecffd27b4bfdd7312df805edba0d4d|120109|69.0163,34.0081|69.1539,33.7558|30.8
797ac2f8a50913ba1106343d3f8ecfd363|120106|70.2083,34.6705|69.3296,34.5098|82.4
797ac2f8a50913ba1106343d3f8ecfd363|120107|70.2083,34.6705|69.3296,34.5098|82.4
797ac2f8a50913ba1106343d3f8ecfd363|120108|70.2083,34.6705|69.3296,34.5098|82.4
797ac2f8a50913ba1106343d3f8ecfd363|120109|70.2083,34.6705|69.3296,34.5098|82.4
797ac2f8a50913ba1106343d3f8ecfd363|120110|70.2083,34.6705|69.3296,34.5098|82.4
797ac2f8a50913ba1106343d3f8ecfd363|120111|70.2083,34.6705|69.3296,34.5098|82.4
797b95b6a4630782781b8157e052ab3f7f|120107|69.1757,35.0289|69.1293,34.5902|48.96
797b95b6a4630782781b8157e052ab3f7f|120109|69.1757,35.0289|69.1343,34.5946|48.44
797b95b6a4630782781b8157e052ab3f7f|120110|69.1757,35.0289|69.1293,34.5902|48.96
797b95b6a4630782781b8157e052ab3f7f|120111|69.1757,35.0289|69.1293,34.5902|48.96
797ba3f8222d9740df88af49524084df08|120105|69.1646,34.5434|69.5879,34.5689|38.87
797ba3f8222d9740df88af49524084df08|120106|69.1646,34.5434|70.2083,34.6705|96.56
797bf87a9074649643d88fd804b7ffe008|120109|69.2036,34.4691|69.4727,35.2762|93.04
797bfb27226696e43ff2b4f90b7f91d17c|120107|68.9573,33.8143|69.117,34.5073|78.45
797bfb27226696e43ff2b4f90b7f91d17c|120108|68.9573,33.8143|69.117,34.5073|78.45
797bfb27226696e43ff2b4f90b7f91d17c|120109|68.9573,33.8143|69.1198,34.5159|79.43
797bfb27226696e43ff2b4f90b7f91d17c|120110|68.9573,33.8143|69.117,34.5073|78.45
797c46abc45ffef59ee4152f85ea7372f9|120105|69.2334,34.5004|69.7101,33.9399|76.19
797c46abc45ffef59ee4152f85ea7372f9|120106|69.2334,34.5004|69.7101,33.9399|76.19
797c46abc45ffef59ee4152f85ea7372f9|120107|69.2334,34.5004|69.7101,33.9399|76.19
797c46abc45ffef59ee4152f85ea7372f9|120108|69.2334,34.5004|69.7101,33.9399|76.19
797c49082d64397a06b0802751fa437ee4|120105|69.1533,34.8442|69.1264,34.5581|31.91
797c49082d64397a06b0802751fa437ee4|120106|69.1533,34.8442|69.1264,34.5581|31.91
797c49082d64397a06b0802751fa437ee4|120107|69.1533,34.8442|69.1264,34.5581|31.91
797c49082d64397a06b0802751fa437ee4|120108|69.1533,34.8442|69.1264,34.5581|31.91
797c49082d64397a06b0802751fa437ee4|120109|69.1533,34.8442|69.1264,34.5581|31.91
797ce7195f827fe8f027dc227776f8401c|120105|69.1881,34.8551|69.1084,34.5237|37.56
797ce7195f827fe8f027dc227776f8401c|120106|69.1881,34.8551|69.1084,34.5237|37.56
797ce7195f827fe8f027dc227776f8401c|120107|69.1881,34.8551|69.1084,34.5237|37.56
797ce7195f827fe8f027dc227776f8401c|120108|69.1881,34.8551|69.1084,34.5237|37.56
797d9d60bd8ed3c7df06ce7fd54d25096e|120105|69.1452,34.5784|69.3288,35.0472|54.76
797ea067086277ad305fc06625851ea2bf|120107|69.1926,34.5148|69.0163,34.0081|58.63
797eac18bbb6a3c7d03730d830b833cbad|120109|69.2572,34.5104|69.771,34.5967|48.02
797f73f8155a9aab7f03c5bc28af93118b|120105|68.6274,34.4712|69.098,34.5242|43.53
797f73f8155a9aab7f03c5bc28af93118b|120108|68.6274,34.4712|69.098,34.5242|43.53
797f73f8155a9aab7f03c5bc28af93118b|120109|68.6274,34.4712|69.098,34.5242|43.53
797f73f8155a9aab7f03c5bc28af93118b|120110|68.6274,34.4712|69.098,34.5242|43.53
797f9047de41cd4200c7c7964fb5359e3f|120105|69.771,34.5967|69.574,34.5073|20.6
797f9047de41cd4200c7c7964fb5359e3f|120106|69.771,34.5967|69.6378,34.8752|33.27
797f9047de41cd4200c7c7964fb5359e3f|120107|69.771,34.5967|69.574,34.5073|20.6
797f9047de41cd4200c7c7964fb5359e3f|120108|69.771,34.5967|69.574,34.5073|20.6
797f9047de41cd4200c7c7964fb5359e3f|120110|69.771,34.5967|69.574,34.5073|20.6
797f9047de41cd4200c7c7964fb5359e3f|120111|69.771,34.5967|69.574,34.5073|20.6
797fab102ede974f3f83dc4137154282fb|120106|69.277,35.1209|69.1823,34.5108|68.39
797fab102ede974f3f83dc4137154282fb|120107|69.277,35.1209|69.1823,34.5108|68.39
797fbfc605350a89b4b1812d85f4fb1b1f|120105|69.0373,35.3146|69.1756,34.514|89.91
797fbfc605350a89b4b1812d85f4fb1b1f|120106|69.0373,35.3146|69.2262,34.5098|91.13
797fbfc605350a89b4b1812d85f4fb1b1f|120107|69.0373,35.3146|69.1756,34.514|89.91
797fbfc605350a89b4b1812d85f4fb1b1f|120108|69.0373,35.3146|69.1756,34.514|89.91
797fbfc605350a89b4b1812d85f4fb1b1f|120109|69.0373,35.3146|69.2262,34.5098|91.13
797fbfc605350a89b4b1812d85f4fb1b1f|120110|69.0373,35.3146|69.2405,34.5538|86.6
79804bea34aafabfde1d35ef5031a2559c|120106|69.1809,34.5178|69.0163,34.0081|58.66
79804bea34aafabfde1d35ef5031a2559c|120107|69.1809,34.5178|69.2031,34.0085|56.67
7980806456a70e03c0c5f381cea64bb33f|120105|69.2036,34.4691|70.0398,34.5031|76.73
7980806456a70e03c0c5f381cea64bb33f|120106|69.2036,34.4691|69.3925,34.5689|20.56
7980879be5a5c05d853724de1222693c89|120105|69.1343,34.5946|69.3776,35.2145|72.41
798110d68f70ec7e57e10126aeccb93aef|120105|70.2083,34.6705|69.2624,34.5455|87.68
798110d68f70ec7e57e10126aeccb93aef|120108|70.2083,34.6705|69.2624,34.5455|87.68
798110d68f70ec7e57e10126aeccb93aef|120109|70.2083,34.6705|69.2624,34.5455|87.68
798110d68f70ec7e57e10126aeccb93aef|120110|70.2083,34.6705|69.2753,34.5469|86.49
798110d68f70ec7e57e10126aeccb93aef|120111|70.2083,34.6705|69.2624,34.5455|87.68
7981b056d389e715c23c244b6fcdd1017f|120105|69.3555,34.533|69.0232,34.4871|30.87
7981b056d389e715c23c244b6fcdd1017f|120106|69.3555,34.533|69.0232,34.4871|30.87
7981b056d389e715c23c244b6fcdd1017f|120108|69.3555,34.533|69.0232,34.4871|30.87
7981b18d1b0e55bb8d386ee1f6c69ae318|120106|69.0989,34.575|69.1327,35.0549|53.45
7982086ca3ad77ca8dca27479f0d4136c0|120107|69.0501,34.496|69.2603,34.5602|20.54
7982086ca3ad77ca8dca27479f0d4136c0|120108|69.0501,34.496|69.2589,34.5642|20.58
7982086ca3ad77ca8dca27479f0d4136c0|120109|69.0501,34.496|69.2603,34.5602|20.54
7982086ca3ad77ca8dca27479f0d4136c0|120110|69.0501,34.496|69.2589,34.5642|20.58
7982c83d3ea1f2a315744977d0d8cb5806|120105|69.1549,34.4792|69.1757,35.0289|61.15
7982c83d3ea1f2a315744977d0d8cb5806|120106|69.1549,34.4792|69.1757,35.0289|61.15
7982c83d3ea1f2a315744977d0d8cb5806|120107|69.1549,34.4792|69.1757,35.0289|61.15
7982c83d3ea1f2a315744977d0d8cb5806|120108|69.1549,34.4792|69.1757,35.0289|61.15
7982c83d3ea1f2a315744977d0d8cb5806|120109|69.1549,34.4792|69.1978,35.0767|66.55
7982c83d3ea1f2a315744977d0d8cb5806|120110|69.1549,34.4792|69.1717,35.0163|59.74
7982f1f1159aff30bbb1e76cbc544fcd47|120105|69.5879,34.5689|69.117,34.5073|43.67
7982f1f1159aff30bbb1e76cbc544fcd47|120106|69.5879,34.5689|69.117,34.5073|43.67
7982f1f1159aff30bbb1e76cbc544fcd47|120108|69.5879,34.5689|70.0398,34.5031|42.04
7982f1f1159aff30bbb1e76cbc544fcd47|120109|69.5879,34.5689|69.1071,34.5133|44.47
79831f9a4b3af6544623d3850bf17f29d1|120109|69.1978,35.0767|69.1373,34.5512|58.69
79831f9a4b3af6544623d3850bf17f29d1|120110|69.1978,35.0767|69.1225,34.565|57.31
79831f9a4b3af6544623d3850bf17f29d1|120111|69.1978,35.0767|69.2024,34.5784|55.41
798395aea6ac31115efc63ae7d39021fea|120105|68.8742,34.998|69.2304,34.5456|59.91
798395aea6ac31115efc63ae7d39021fea|120106|68.8742,34.998|69.1978,35.0767|30.73
798395aea6ac31115efc63ae7d39021fea|120109|68.8742,34.998|69.2932,34.5438|63.37
798395aea6ac31115efc63ae7d39021fea|120110|68.8742,34.998|69.2304,34.5456|59.91
7984c5796f7791328bd72b37a349b68427|120107|69.3238,35.1029|69.1173,34.5725|61.92
7984c5796f7791328bd72b37a349b68427|120108|69.3238,35.1029|69.1173,34.5725|61.92
7984c5796f7791328bd72b37a349b68427|120109|69.3238,35.1029|69.1173,34.5725|61.92
7984c5796f7791328bd72b37a349b68427|120110|69.3238,35.1029|69.1225,34.565|62.57
7984c5796f7791328bd72b37a349b68427|120111|69.3238,35.1029|69.1314,34.5756|61.21
7985324683db7dcc8dffdb0f1c8e833155|120109|69.3632,34.5531|68.9573,33.8143|90.24
7985cdef15f5c10d3e9a9fb1369c859554|120106|69.1188,34.5156|68.7639,34.4634|33.04
7985cdef15f5c10d3e9a9fb1369c859554|120107|69.1188,34.5156|68.7639,34.4634|33.04
7985cdef15f5c10d3e9a9fb1369c859554|120108|69.1188,34.5156|68.7639,34.4634|33.04
79865cfcdf2d6fe4e78fe8701b1b9b0235|120105|70.0398,34.5031|69.2745,34.4694|70.24
79865cfcdf2d6fe4e78fe8701b1b9b0235|120106|70.0398,34.5031|69.2745,34.4694|70.24
79865cfcdf2d6fe4e78fe8701b1b9b0235|120109|70.0398,34.5031|69.771,34.5967|26.73
79865cfcdf2d6fe4e78fe8701b1b9b0235|120110|70.0398,34.5031|69.1714,34.5129|79.58
798685d62efb3f5757eb380994c4d32a6e|120107|69.1437,34.5716|69.2511,34.9433|42.48
798685d62efb3f5757eb380994c4d32a6e|120108|69.1437,34.5716|69.2511,34.9433|42.48
798685d62efb3f5757eb380994c4d32a6e|120109|69.1437,34.5716|69.2262,34.9685|44.77
7986b8f136ba9129812380e7d56f2ef69e|120105|69.1373,34.5512|69.0373,35.3146|85.37
7986d2f7cac1ab9f8ed413150f4efa880e|120107|69.1562,34.5522|69.1679,34.9048|39.22
79871147192a33b7f981f0a6f92fdfeb82|120110|69.1539,33.7558|69.1622,34.4363|75.67
79871147192a33b7f981f0a6f92fdfeb82|120111|69.1539,33.7558|69.1563,34.4069|72.4
7987d0c9364b2ededdfa8b3e9417420842|120106|69.2124,34.4985|68.8796,34.421|31.71
79887e2556024ecff1a244d3a5fba7eb73|120107|69.387,34.375|69.1661,34.5327|26.79
79887e2556024ecff1a244d3a5fba7eb73|120108|69.387,34.375|69.1661,34.5327|26.79
79887e2556024ecff1a244d3a5fba7eb73|120109|69.387,34.375|69.1666,34.5333|26.8
79887e2556024ecff1a244d3a5fba7eb73|120110|69.387,34.375|69.1661,34.5327|26.79
79887e2556024ecff1a244d3a5fba7eb73|120111|69.387,34.375|69.1694,34.5265|26.11
7988989172175746e4e6c6ba59c014f0c1|120109|69.2006,34.521|69.237,35.1194|66.62
7988989172175746e4e6c6ba59c014f0c1|120111|69.2006,34.521|69.0373,35.3146|89.49
798a1e9c2f8c1758f3373083facae6d06f|120108|69.0373,35.3146|69.1188,34.5156|89.15
798a1e9c2f8c1758f3373083facae6d06f|120109|69.0373,35.3146|69.1426,34.5393|86.74
798a1e9c2f8c1758f3373083facae6d06f|120110|69.0373,35.3146|69.1717,35.0163|35.35
798a1e9c2f8c1758f3373083facae6d06f|120111|69.0373,35.3146|69.1312,34.5085|90.04
798a4b4735619c28e8c8f19ee63f93c3cd|120105|69.5879,34.5689|69.1666,34.5333|38.79
798a4b4735619c28e8c8f19ee63f93c3cd|120108|69.5879,34.5689|69.1661,34.5327|38.84
798a4b4735619c28e8c8f19ee63f93c3cd|120109|69.5879,34.5689|69.1784,34.532|37.73
798a4b4735619c28e8c8f19ee63f93c3cd|120110|69.5879,34.5689|69.2753,34.5469|28.73
798a4b4735619c28e8c8f19ee63f93c3cd|120111|69.5879,34.5689|69.3599,34.5462|21.03
798a9ad97f9218717cad390add316ca817|120108|69.141,34.4792|69.1414,34.775|32.89
798d7da851db1e7f31fa12674325f8166f|120105|69.1464,34.3199|69.1074,34.5302|23.66
798d7da851db1e7f31fa12674325f8166f|120107|69.1464,34.3199|69.1378,34.5033|20.41
798d7da851db1e7f31fa12674325f8166f|120108|69.1464,34.3199|69.1378,34.5033|20.41
798d7da851db1e7f31fa12674325f8166f|120109|69.1464,34.3199|69.1179,34.5296|23.46
798d7da851db1e7f31fa12674325f8166f|120110|69.1464,34.3199|69.1378,34.5033|20.41
798d7e71f620750dc2af3ab94b574db1aa|120111|69.3116,34.5494|69.1667,35.0031|52.16
798dadea9b752943284a51fda259cce55e|120108|69.0958,34.5116|69.1978,35.0767|63.52
798dadea9b752943284a51fda259cce55e|120110|69.0958,34.5116|69.1327,35.0549|60.51
798dc8537e2c6e3587745a0cf35b6c86b5|120105|69.0623,34.5247|68.8796,34.421|20.33
798dca148b9b65b873ae37e3b4a689f8d5|120109|69.1694,34.5265|69.771,34.5967|55.64
798e0cc46ad4b8c79653cfcc40cb708afc|120105|68.7639,34.4634|69.0791,34.5252|29.69
798e0cc46ad4b8c79653cfcc40cb708afc|120106|68.7639,34.4634|69.0791,34.5252|29.69
798e0cc46ad4b8c79653cfcc40cb708afc|120107|68.7639,34.4634|69.1188,34.5156|33.04
798e0cc46ad4b8c79653cfcc40cb708afc|120108|68.7639,34.4634|69.0791,34.5252|29.69
798e0cc46ad4b8c79653cfcc40cb708afc|120109|68.7639,34.4634|69.0791,34.5252|29.69
798ea14398525014db6b0b53ddfa519bde|120105|69.1198,34.5159|70.2083,34.6705|101.11
798ea14398525014db6b0b53ddfa519bde|120107|69.1198,34.5159|69.771,34.5967|60.31
798f3fde00381a94875071791c3ba4bac0|120107|69.771,34.5967|69.1954,34.5378|53.11
798f3fde00381a94875071791c3ba4bac0|120108|69.771,34.5967|69.1426,34.5393|57.89
798f3fde00381a94875071791c3ba4bac0|120109|69.771,34.5967|69.1976,34.5432|52.84
798f3fde00381a94875071791c3ba4bac0|120110|69.771,34.5967|69.146,34.5031|58.18
79908512d9045fca82ffd17f0384be89f8|120108|69.098,34.5242|68.7608,34.0805|58.25
79909d80e33bcdbfc4a353733d7a6f7989|120105|69.1464,34.3199|69.3925,34.5689|35.72
7991f78ed07c78bee72348061b9a86c7da|120105|69.237,35.1194|69.147,34.5834|60.16
7991f78ed07c78bee72348061b9a86c7da|120106|69.237,35.1194|69.147,34.5834|60.16
7991f78ed07c78bee72348061b9a86c7da|120107|69.237,35.1194|69.147,34.5834|60.16
7991f78ed07c78bee72348061b9a86c7da|120108|69.237,35.1194|69.1368,34.5563|63.28
7991f78ed07c78bee72348061b9a86c7da|120110|69.237,35.1194|69.147,34.5834|60.16
79927cc3bc1f3acc9bd3bdbe82b93b1481|120105|69.5991,34.9697|69.1411,34.5923|59.25
79927cc3bc1f3acc9bd3bdbe82b93b1481|120106|69.5991,34.9697|69.147,34.5834|59.58
79927cc3bc1f3acc9bd3bdbe82b93b1481|120107|69.5991,34.9697|69.1411,34.5923|59.25
79927cc3bc1f3acc9bd3bdbe82b93b1481|120108|69.5991,34.9697|69.2024,34.5784|56.62
79927cc3bc1f3acc9bd3bdbe82b93b1481|120109|69.5991,34.9697|69.1411,34.5923|59.25
79927cc3bc1f3acc9bd3bdbe82b93b1481|120110|69.5991,34.9697|69.1655,34.5836|58.41
79929e62a26b360cc961d707a9b778a98c|120108|69.237,35.1194|69.1368,34.5563|63.28
79929e62a26b360cc961d707a9b778a98c|120110|69.237,35.1194|69.1368,34.5563|63.28
79929e62a26b360cc961d707a9b778a98c|120111|69.237,35.1194|69.0373,35.3146|28.29
7992c255e6c640da2590933683ad0264f1|120107|69.5991,34.9697|69.2152,34.5599|57.5
7992c255e6c640da2590933683ad0264f1|120108|69.5991,34.9697|69.3111,34.542|54.35
7992c255e6c640da2590933683ad0264f1|120109|69.5991,34.9697|69.3116,34.5494|53.61
7992c255e6c640da2590933683ad0264f1|120110|69.5991,34.9697|69.3111,34.542|54.35
7992fd096278bc937d31e79115e544159d|120110|69.0735,34.6704|69.1533,34.8442|20.65
79944eb96ea65dfe8e96ee18e8b03ca512|120107|69.2396,34.5057|69.2954,35.0706|63.02
79946ed75ef99e6472d2a77fc8b7bc5c77|120105|70.197,34.2654|69.1809,34.5178|97.37
79946ed75ef99e6472d2a77fc8b7bc5c77|120110|70.197,34.2654|69.1836,34.5172|97.11
7994de1e67e674f74180ca5d664de91dea|120107|69.771,34.5967|69.1714,34.5129|55.7
7994de1e67e674f74180ca5d664de91dea|120108|69.771,34.5967|69.2346,34.513|50.0
7994de1e67e674f74180ca5d664de91dea|120109|69.771,34.5967|69.2346,34.513|50.0
7994de1e67e674f74180ca5d664de91dea|120110|69.771,34.5967|69.1905,34.5234|53.78
